customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore,split
5091-HFAZW,0,2023-12-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,Yes,Yes,No, No  ,Yes,No,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,91.15,302.69,3.0,3.0,monitor
9350-ZXYJC,0,2023-12-01,Two year,Yes,Credit card (automatic),No,Semiann,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service, No internet service  ,No,Yes,Yes,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,25.3,40.07,2.0,3.0,monitor
4143-HHPMK,1,2023-12-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,NO ,Yes,No,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,85.35,279.51,4.0,3.0,monitor
3946-MHCZW,1,2023-12-01,Month-to-month,No,Mailed check,Yes,Monthly,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Yes,No,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,50.9,89.25,2.0,2.0,monitor
2208-MPXIO,0,2023-12-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.0,51.19,2.0,2.0,monitor
7694-VLBWQ,1,2023-12-01,One year,No,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,104.1,321.03,2.0,1.0,monitor
7483-IQWIB,0,2023-12-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,6.0,Self-employed,>150k,92.95,298.05,3.0,1.0,monitor
9805-FILKB,0,2023-12-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,20.2,13.48,2.0,3.0,monitor
8532-UEFWH,0,2023-12-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No, No  ,Yes,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,0.0,0.0,3.0,3.0,monitor
1302-UHBDD,0,2023-12-01,Month-to-month,No,Electronic check,No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,No,YeV,male,1.0,No,No,College,1.0,Retired,100–150k,89.95,256.42,3.0,2.0,monitor
6298-QDFNH,1,2023-12-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,79.35,260.45,1.0,2.0,monitor
4927-WWOOZ,0,2023-12-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,91.45,340.76,1.0,2.0,monitor
6177-PEVRA,0,2023-12-01,Two year,YES ,Credit card (automatic),Yes,Semiann,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,55.5,168.05,3.0,ORPH-211c063d,monitor
7928-VJYAB,0,2023-12-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,90.6,346.6,3.0,2.0,monitor
4094-NSEDU,1,2023-12-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,94.25,295.96,3.0,2.0,monitor
2450-ZKEED,0,2023-12-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,No,No,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,53.8,110.42,8.0,3.0,monitor
8884-MRNSU,0,2023-12-01,One year,No,Bank transfer (automatic),No,Semiann,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,NO INTERNET SERVICE ,No internet service,No,Yes,Yes,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.9,52.15,0.0,2.0,monitor
7140-ADSMJ,0,2023-12-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yrs,No,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.45,0.0,0.0,2.0,monitor
3336-JORSO,1,2023-12-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,female,1.0,No,No,Bachelor,2.0,Retired,>150k,110.45,221.57,0.0,3.0,monitor
2050-ONYDQ,0,2023-12-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,26.0,0.0,1.0,2.0,monitor
8263-QMNTJ,0,2023-12-01,Two year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,NO PHONE SERVICE ,Fiber optic,Yes,Yes,Yes,Yes, Yes  ,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,115.55,329.39,3.0,3.0,monitor
8069-RHUXK,0,2023-12-01,Two year,No,Credit card (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,35.7,168.04,5.0,3.0,monitor
6384-VMJHP,0,2023-12-01,Two year,Yes,Credit card (automatic),Yes,Semiann,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Retired,100–150k,73.0,205.15,7.0,2.0,monitor
9965-YOKZB,1,2024-01-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Pes,Yes,No,male,1.0,No,No,College,1.0,Retired,100–150k,83.85,213.66,3.0,2.0,monitor
4636-JGAAI,0,2024-01-01,Month-to-month,No,Mailed check,No,Monthly,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,4.0,Self-employed,>150k,88.85,350.98,2.0,3.0,monitor
6583-KQJLK,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,94.65,320.6,5.0,2.0,monitor
5956-YHHRX,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,male,1.0,No,No,Bachelor,2.0,Retired,>150k,104.35,197.2,4.0,2.0,monitor
9895-VFOXH,0,2024-01-01,Month-to-month,No,Mailed check,No,Monthly,No,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,Yes,No,No,female,0.0,No,No,College,1.0,Employed,60–100k,24.4,133.15,0.0,3.0,monitor
8671-KKKOS,0,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,FIBER OPTIC ,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,female,0.0,Yes,No,College,3.0,Employed,60–100k,45.55,203.19,2.0,2.0,monitor
8361-LTMKD,1,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Yes,Yes,Yes,male,1.0,Yes,No,College,3.0,Retired,100–150k,74.4,221.39,4.0,3.0,monitor
9415-TPKRV,0,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Yes,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,55.75,158.17,0.0,2.0,monitor
9058-CBREO,1,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Yes,No, No  ,Yes,female,1.0,No,No,College,1.0,Retired,60–100k,50.55,72.08,0.0,2.0,monitor
8224-KDLKN,0,2024-01-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes, Yes  ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,25.0,0.0,0.0,3.0,monitor
3932-IJWDZ,0,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,103.65,303.19,6.0,3.0,monitor
9814-AOUDH,0,2024-01-01,Two year, No  ,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.5,24.2,0.0,3.0,monitor
0696-UKTOX,0,2024-01-01,Month-to-month,No,Bank transfDr (automatic),Yes,Monthly,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,No,No,No,Yes,male,0.0,No,Yes,College,2.0,Self-employed,60–100k,54.15,93.25,5.0,2.0,monitor
9200-NLNPD,0,2024-01-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,54.05,277.62,3.0,3.0,monitor
9058-MJLZC,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,94.6,330.3,1.0,1.0,monitor
2305-MRGLV,0,2024-01-01,UNK-b90e3007,No,Bank transfer (automatic),No,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,No,No,Yes,No,Yes,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,76.55,267.15,4.0,3.0,monitor
3765-JXVKY,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,YES ,No,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,74.7,253.91,0.0,2.0,monitor
0089-IIQKO,0,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,99.95,351.61,0.0,3.0,monitor
8008-HAWED,1,2024-01-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,College,2.0,Self-employed,60–100k,50.75,245.14,6.0,2.0,monitor
4135-FRWKJ,0,2024-01-01,One year,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,female,1.0,Yes,Yes,College,2.0,Retired,100–150k,76.25,111.9,0.0,2.0,monitor
4903-CNOZC,0,2024-01-01,One year,No,Credit card (automatic),No,Monthly,No,No,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,College,2.0,Self-employed,100–150k,70.9,161.72,3.0,2.0,monitor
0303-WMMRN,0,2024-01-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,19.25,17.33,0.0,ORPH-2ef5f616,monitor
5336-UFNZP,0,2024-01-01,One year,Yes,Electronic check,Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,female,1.0,Yes,Yes,Bachelor,4.0,Retired,>150k,107.45,252.15,4.0,2.0,monitor
5727-MYATE,0,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,90.8,263.81,5.0,4.0,monitor
7576-JMYWV,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,110.2,295.75,5.0,3.0,monitor
0988-AADSA,0,2024-01-01,Two year,No,Bank transfer (automatic),No,Quarter,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,80.85,214.75,11.0,3.0,monitor
7481-ATQQS,1,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,90.85,279.0,0.0,2.0,monitor
2984-TBYKU,0,2024-01-01,Two year,Yes,Credit card (automatic),No,Quarter,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,104.9,281.03,4.0,2.0,monitor
7729-XBTWX,0,2024-01-01,Two year,Yes,Mailed check,Yes,Monthly,Yes,Yes,no,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,19.75,47.43,0.0,2.0,monitor
7753-USQYQ,0,2024-01-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,100–150k,64.2,222.19,0.0,3.0,monitor
4433-JCGCG,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,101.0,289.28,3.0,2.0,monitor
3812-LRZIR,0,2024-01-01,Two year,No,Electronic check,No,Monthly,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,24.5,44.35,1.0,ORPH-97878478,monitor
9385-NXKDA,0,2024-01-01,UNK-47b7ad62,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Retired,100–150k,82.65,220.64,2.0,2.0,monitor
8873-TMKGR,0,2024-01-01,MONTH-TO-MONTH ,No,Mailed check,No,Annual,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,No,No,College,1.0,Employed,60–100k,19.1,0.0,0.0,2.0,monitor
5914-DVBWJ,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,No,No,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,85.45,191.69,0.0,2.0,monitor
1833-VGRUM,1,2024-01-01,Month-to-month,Yes,Electronic check,No,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,74.2,167.25,0.0,2.0,monitor
4039-HEUNW,1,2024-01-01,Month-to-month,Yes,ElectronPc check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,male,1.0,Yes,No,College,3.0,Retired,100–150k,96.5,287.01,1.0,1.0,monitor
0479-HMSWA,0,2024-01-01,Two year,Yes,Electronic check, Yes  ,Monthly,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,Yes,Bachelor,1.0,Retired,>150k,105.45,354.45,7.0,2.0,monitor
2176-OSJUV,0,2024-01-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,male,0.0,Yes,No,College,3.0,Self-employed,100–150k,65.15,130.02,7.0,2.0,monitor
7964-YESJC,0,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,66.3,99.29,0.0,2.0,monitor
4797-MIWUM,0,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,20.25,28.67,2.0,2.0,monitor
5599-HVLTW,0,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,No,No,female,1.0,No,No,College,2.0,Retired,100–150k,80.35,234.03,0.0,3.0,monitor
7421-ZLUPA,0,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,29.25,180.25,6.0,1.0,monitor
7446-KQISO,0,2024-01-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,109.75,385.38,2.0,2.0,monitor
4255-DDUOU,1,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,20.5,18.51,0.0,3.0,monitor
5862-BRIXZ,0,2024-01-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,male,0.0,No,No,College,1.0,Retired,100–150k,60.75,146.47,4.0,2.0,monitor
7665-TOALD,1,2024-01-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,69.6,301.8,3.0,2.0,monitor
9780-FKVVF,0,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,59.15,187.62,5.0,2.0,monitor
0576-WNXXC,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,95.55,203.85,1.0,2.0,monitor
8450-UYIBU,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,Yes,No,Yes,No,No,No,No,No,female,1.0,No,No,HighSchool,2.0,Retired,60–100k,39.85,72.25,0.0,3.0,monitor
4223-WOZCM,0,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,No,Yes,No,Yes,male,1.0,No,No,College,1.0,Retired,60–100k,49.95,116.38,1.0,3.0,monitor
4553-DVPZG,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,101.35,352.69,4.0,2.0,monitor
1166-PQLGG,0,2024-01-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.55,11.46,6.0,3.0,monitor
7926-IJOOU,0,2024-01-01,Month-to-month,No,Credit card (automatic),No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,19.3,51.64,0.0,3.0,monitor
2150-UWTFY,1,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,61.15,74.84,6.0,1.0,monitor
1200-TUZHR,0,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,No,Yes,Yes,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,85.2,198.83,3.0,2.0,monitor
1409-PHXTF,0,2024-01-01,Two year,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,110.45,260.6,0.0,2.0,monitor
7078-NVFAM,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,35.15,106.13,4.0,3.0,monitor
7718-UPSKJ,0,2024-01-01,One year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,106.4,272.16,2.0,2.0,monitor
8878-HMWBV,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Yes,No,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,49.15,73.88,0.0,2.0,monitor
7268-WNTCP,0,2024-01-01,Two year,NO ,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,20.45,72.09,2.0,3.0,monitor
7872-RDDLZ,0,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Yes,No,female,1.0,No,No,College,1.0,Retired,60–100k,54.9,106.24,0.0,2.0,monitor
1577-HKTFG,1,2024-01-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.65,93.44,0.0,3.0,monitor
9330-IJWIO,1,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No intJrnet service,No,No,Yes,Yes,No,Yes,Yes,No,female,0.0,No,No,Bachelor,1.0,Retired,>150k,100.35,344.37,2.0,2.0,monitor
5309-TAIKL,0,2024-01-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Yes, Yes  ,No,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,62.8,180.43,0.0,ORPH-6b1b1725,monitor
2999-AANRQ,0,2024-01-01,Two year,No,Credit card (automatic),YES ,Semiann,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No, Yes  ,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,71.05,127.59,5.0,3.0,monitor
9389-ACWBI,0,2024-01-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,69.95,283.79,0.0,2.0,monitor
4753-PADAS,0,2024-01-01,One year,Yes,Bank transfer (automatic),Yes,Semiann,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,105.7,352.74,0.0,1.0,monitor
1092-WPIVQ,0,2024-01-01,Two year,No,Mailed check,Yes,Monthly,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,4.0,Employed,60–100k,25.1,45.63,2.0,3.0,monitor
1635-HDGFT,0,2024-01-01,Two year,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service, No internet service  ,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,Yes,College,1.0,Employed,60–100k,20.5,0.35,2.0,3.0,monitor
6339-YPSAH,0,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,Yes,No,No, No  ,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,73.8,282.19,3.0,2.0,monitor
