gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,customerID
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,2923-ARZLG
male,0.0,No,No,College,1.0,Employed,60–100k,3976-NLDEZ
female,0.0,No,No,College,1.0,Self-employed,100–150k,2282-YGNOR
female,1.0,Yes,Yes,Bachelor,4.0,Retired,>150k,5336-UFNZP
female,0.0,No,No,College,1.0,,100–150k,6854-EXGSF
male,0.0,Yes,No,College,3.0,Self-employed,60–100k,1241-EZFMJ
female,1.0,No,No,College,1.0,Retired,100–150k,9233-PSYHO
,0.0,,Yes,Bachelor,3.0,Retired,>150k,5376-PCKNB
male,0.0,,Yes,College,3.0,Self-employed,60–100k,8044-BGWPI
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4060-LDNLU
male,0.0,No,No,College,2.0,Self-employed,60–100k,3589-PPVKW
female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,8327-LZKAS
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,5887-IKKYO
male,1.0,Yes,No,College,2.0,Retired,100–150k,1075-BGWOH
male,0.0,,Yes,College,3.0,Employed,60–100k,1755-RMCXH
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0302-JOIVN
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3858-XHYJO
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4299-SIMNS
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,7025-IWFHT
female,0.0,No,No,,2.0,Self-employed,60–100k,6261-LHRTG
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,7841-FCRQD
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,2056-EVGZL
female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,8777-MBMTS
male,0.0,No,No,College,1.0,Self-employed,100–150k,7753-USQYQ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5366-IJEQJ
male,0.0,No,No,Bachelor,1.0,Retired,>150k,7661-CPURM
female,0.0,No,No,Bachelor,2.0,Retired,>150k,6233-HXJMX
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,5902-WBLSE
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,1981-INRFU
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4971-PUYQO
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,nan
male,0.0,No,Yes,College,1.0,Self-employed,100–150k,nan
male,0.0,No,No,Bachelor,1.0,Retired,>150k,3338-CVVEH
female,1.0,No,No,College,1.0,Retired,100–150k,8485-GJCDN
male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,2615-YVMYX
male,1.0,No,No,College,1.0,Retired,100–150k,2851-STERV
,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,4393-GEADV
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8486-AYEQH
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,1527-SXDPN
male,1.0,No,No,Bachelor,1.0,Retired,>150k,6029-WTIPC
male,0.0,No,No,Bachelor,2.0,,>150k,8634-CILSZ
male,1.0,Yes,No,College,3.0,Retired,100–150k,5419-JKZNQ
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,2495-KZNFB
male,1.0,Yes,No,Bachelor,3.0,Retired,>150k,1409-PHXTF
female,0.0,No,No,College,1.0,Self-employed,100–150k,4560-WQAQW
male,1.0,No,No,HighSchool,1.0,Retired,60–100k,9591-YVTEB
male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,9309-BZGNT
female,0.0,No,No,Bachelor,1.0,Retired,>150k,4274-DRSQT
male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,2027-DNKIV
male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,8075-GXIUB
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,2885-HIJDH
male,0.0,No,No,College,2.0,Self-employed,100–150k,5424-RLQLC
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,6682-QJDGB
male,0.0,No,Yes,College,2.0,Self-employed,100–150k,6507-DTJZV
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8780-IXSTS
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,7673-BQGKU
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,6723-WSNTY
male,0.0,No,No,College,1.0,Self-employed,60–100k,9530-EHPOH
male,0.0,Yes,Yes,College,,Self-employed,100–150k,2725-IWWBA
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0345-HKJVM
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,1061-PNTHC
male,,,Yes,College,3.0,Self-employed,60–100k,0394-YONDK
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,6574-MCOEH
female,0.0,Yes,Yes,College,5.0,Self-employed,100–150k,7399-QHBJS
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3049-SOLAY
female,0.0,No,Yes,College,3.0,Employed,60–100k,0997-YTLNY
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,3317-HRTNN
female,0.0,Yes,No,College,2.0,Retired,100–150k,9479-HYNYL
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3235-ETOOB
male,0.0,,No,College,1.0,Self-employed,60–100k,9708-KFDBY
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8058-INTPH
female,0.0,No,No,Bachelor,1.0,Retired,>150k,3642-GKTCT
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,0774-RMNUW
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1334-PDUKM
male,0.0,No,No,College,1.0,Self-employed,60–100k,0756-MPZRL
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2242-MFOTG
female,0.0,Yes,Yes,Bachelor,6.0,Retired,>150k,2927-CVULT
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,2144-BFDSO
female,0.0,No,No,College,1.0,Self-employed,60–100k,8745-PVESG
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,7647-GYYKX
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,5647-FXOTP
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,5569-OUICF
female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,8821-XNHVZ
male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,2082-OJVTK
female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,9700-ISPUP
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,9839-ETQOE
male,1.0,Yes,No,College,2.0,Retired,100–150k,6078-VESFR
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,9027-TMATR
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5940-NFXKV
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,1941-HOSAM
,0.0,No,No,College,1.0,Retired,100–150k,9110-HSGTV
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,0704-VCUMB
male,0.0,Yes,No,College,3.0,Self-employed,100–150k,6171-ZTVYB
,0.0,Yes,No,College,3.0,Self-employed,60–100k,nan
male,0.0,No,No,College,1.0,Self-employed,60–100k,9564-KCLHR
male,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,1935-IMVBB
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,2535-PBCGC
male,0.0,,No,College,2.0,Self-employed,60–100k,2082-CEFLT
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,1470-PSXNM
female,0.0,No,No,College,4.0,Self-employed,60–100k,1213-NGCUN
female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,2498-XLDZR
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,9866-OCCKE
male,0.0,No,Yes,College,4.0,Self-employed,100–150k,5338-YHWYT
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,7718-UPSKJ
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,8731-WBBMB
female,0.0,Yes,,Bachelor,2.0,Retired,>150k,1448-CYWKC
male,0.0,No,No,College,1.0,Self-employed,60–100k,7901-IIDQV
male,0.0,Yes,Yes,College,2.0,Employed,60–100k,2690-DVRVK
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,5688-KZTSN
female,0.0,Yes,Yes,College,2.0,Employed,60–100k,1270-XKUCC
female,0.0,No,No,College,2.0,Retired,100–150k,0334-ZFJSR
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,2894-QOJRX
male,1.0,Yes,No,College,2.0,Retired,100–150k,5747-PMBSQ
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,5583-EJXRD
female,0.0,No,No,College,1.0,Self-employed,100–150k,4565-EVZMJ
female,-,Yes,Yes,Bachelor,3.0,Self-employed,>150k,3143-JQEGI
female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,6386-SZZKH
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,3327-YBAKM
male,0.0,No,No,College,1.0,Employed,60–100k,9441-QHEVC
male,0.0,No,No,College,1.0,Employed,60–100k,6705-LNMDD
female,0.0,Yes,No,College,2.0,Employed,60–100k,2580-ASVVY
male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,3370-GQEAL
female,0.0,No,No,College,2.0,Self-employed,100–150k,5032-USPKF
female,1.0,No,No,College,1.0,Retired,100–150k,2982-IHMFT
female,0.0,No,No,College,2.0,Self-employed,100–150k,3521-SYVOR
female,0.0,Yes,No,College,3.0,Self-employed,100–150k,4254-QPEDE
male,0.0,No,Yes,College,1.0,Retired,100–150k,6283-GITPX
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9526-JAWYF
male,0.0,No,No,College,1.0,Retired,100–150k,0771-CHWSK
male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,9788-HNGUT
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,9495-REDIY
male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,5375-XLDOF
male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,1172-VIYBP
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5649-VUKMC
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6559-PDZLR
male,0.0,No,No,College,1.0,Self-employed,,8992-OBVDG
female,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,4273-MBHYA
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4724-WXVWF
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,5701-GUXDC
male,0.0,Yes,No,College,3.0,Employed,60–100k,1460-UZPRJ
male,0.0,No,No,College,3.0,Employed,60–100k,6082-GLJIX
female,1.0,No,No,HighSchool,1.0,Retired,60–100k,5143-EGQFK
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,4919-IKATY
female,0.0,No,Yes,College,4.0,Self-employed,60–100k,2495-TTHBQ
male,0.0,Yes,Yes,College,6.0,Self-employed,60–100k,0485-ZBSLN
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,3810-PJUHR
male,0.0,No,No,Bachelor,2.0,Retired,>150k,9050-QLROH
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,0847-HGRML
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,8232-CTLKO
female,0.0,Yes,Yes,College,3.0,Retired,100–150k,9227-YBAXE
female,1.0,No,No,College,2.0,Retired,100–150k,6168-WFVVF
female,0.0,No,No,College,2.0,Employed,60–100k,9860-LISIZ
male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,0112-QAWRZ
female,0.0,No,No,Bachelor,2.0,Retired,>150k,0877-SDMBN
female,1.0,No,No,Bachelor,1.0,Retired,>150k,2786-GCDPI
male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,4043-MKDTV
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,8065-YKXKD
female,0.0,No,No,College,2.0,Self-employed,60–100k,9637-EIHEQ
male,0.0,No,No,College,1.0,Employed,60–100k,9229-RQABD
male,0.0,No,No,College,1.0,Self-employed,100–150k,8313-KTIHG
female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,5320-BRKGK
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,6284-KMNUF
male,,No,No,Bachelor,2.0,Self-employed,>150k,9689-PTNPG
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,9465-RWMXL
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,6229-UOLQL
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2362-IBOOY
female,0.0,No,No,College,2.0,Self-employed,100–150k,3137-LUPIX
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0843-WTBXE
male,0.0,No,No,College,1.0,Self-employed,60–100k,6143-JQKEA
male,0.0,No,No,,1.0,Employed,60–100k,8676-OOQEJ
male,0.0,Yes,Yes,College,5.0,Employed,60–100k,5515-IDEJJ
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,9701-CDXHR
male,1.0,No,No,,1.0,Retired,100–150k,7450-NWRTR
female,0.0,No,No,College,1.0,Self-employed,60–100k,8124-NZVGJ
male,0.0,Yes,Yes,College,,Self-employed,60–100k,2162-FRZAA
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,nan
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5118-MUEYH
female,0.0,No,No,Bachelor,1.0,Retired,>150k,9095-HFAFX
female,0.0,No,Yes,College,2.0,Self-employed,60–100k,5627-TVBPP
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,2379-ENZGV
male,0.0,No,No,College,2.0,Employed,60–100k,3936-QQFLL
female,0.0,No,No,College,2.0,Self-employed,60–100k,2589-AYCRP
female,0.0,No,No,Bachelor,1.0,Retired,>150k,4067-HLYQI
male,0.0,No,No,College,2.0,Employed,60–100k,5124-EOGYE
female,0.0,Yes,Yes,College,3.0,Employed,60–100k,5057-RKGLH
female,0.0,Yes,Yes,College,6.0,Self-employed,100–150k,0292-WEGCH
female,0.0,No,No,Bachelor,1.0,Retired,>150k,8910-ICHIU
male,0.0,No,Yes,Bachelor,1.0,Retired,>150k,4097-YODCF
male,0.0,Yes,Yes,Bachelor,5.0,Self-employed,>150k,9715-WZCLW
female,0.0,Yes,Yes,College,5.0,Self-employed,100–150k,9786-YWNHU
female,0.0,,No,College,1.0,Self-employed,60–100k,6407-GSJNL
female,1.0,No,No,College,1.0,Retired,100–150k,6005-OBZPH
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,4049-ZPALD
female,1.0,Yes,No,HighSchool,3.0,Retired,60–100k,7932-WPTDS
male,1.0,Yes,No,College,2.0,Retired,100–150k,3733-UOCWF
female,0.0,No,No,Bachelor,1.0,Retired,>150k,6833-JMZYP
male,0.0,No,No,Bachelor,1.0,Retired,>150k,2722-VOJQL
female,0.0,No,No,College,2.0,Self-employed,60–100k,1310-QRITU
female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,8961-QDZZJ
male,0.0,Yes,Yes,College,2.0,Retired,100–150k,9715-SBVSU
male,1.0,No,No,College,3.0,Retired,100–150k,8490-BXHEO
female,1.0,Yes,No,College,2.0,Retired,100–150k,7173-TETGO
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,7929-SKFGK
female,0.0,No,No,College,1.0,Employed,60–100k,2300-RQGOI
male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,3563-SVYLG
male,0.0,No,,Bachelor,3.0,Self-employed,>150k,5228-EXCET
male,1.0,Yes,No,College,2.0,Retired,100–150k,6435-VWCCY
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4998-IKFSE
male,—,Yes,No,College,2.0,Retired,100–150k,8630-QSGXK
female,0.0,No,No,Bachelor,1.0,Retired,>150k,2455-USLMV
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,7394-FKDNK
female,0.0,Yes,Yes,College,3.0,Retired,100–150k,9488-FVZCC
male,0.0,No,No,HighSchool,2.0,Retired,100–150k,6331-LWDTQ
female,0.0,No,No,College,1.0,Self-employed,60–100k,5995-WWKKG
female,0.0,No,No,College,1.0,Self-employed,100–150k,1597-FZREH
male,0.0,No,No,Bachelor,2.0,Retired,>150k,7879-CGSFV
male,0.0,No,Yes,Bachelor,1.0,Retired,>150k,9921-EZKBY
female,0.0,Yes,Yes,Bachelor,5.0,Self-employed,>150k,7432-FFVAR
female,0.0,No,Yes,College,1.0,Self-employed,60–100k,7246-ZGQDF
female,1.0,No,No,College,2.0,Retired,60–100k,7000-WCEVQ
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,0727-IWKVK
male,1.0,No,No,College,1.0,Retired,100–150k,5959-BELXA
female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,4456-RHSNB
female,0.0,Yes,No,College,3.0,Self-employed,100–150k,3512-IZIKN
female,0.0,No,Yes,College,1.0,Self-employed,60–100k,2481-SBOYW
male,0.0,No,No,College,2.0,Employed,60–100k,7109-MFBYV
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,1833-TCXKK
male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,1832-PEUTS
male,0.0,No,No,College,1.0,Employed,60–100k,6141-OOXUQ
female,0.0,No,No,College,1.0,Employed,60–100k,8660-BUETV
female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0580-PIQHM
male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,5696-CEIQJ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,nan
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1696-HXOWK
female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,3026-ATZYV
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,4012-YCFAI
female,1.0,Yes,No,College,3.0,Retired,100–150k,2506-TNFCO
female,0.0,No,No,College,2.0,Self-employed,60–100k,9970-QBCDA
female,0.0,No,No,College,1.0,Self-employed,60–100k,8718-PTMEZ
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,9496-IVVRP
male,0.0,No,No,College,2.0,Self-employed,60–100k,2207-OBZNX
female,-,Yes,Yes,Bachelor,2.0,Self-employed,>150k,2657-VPXTA
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,6551-VLJMV
female,0.0,No,No,College,1.0,Self-employed,100–150k,1221-GHZEP
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9289-LBQVU
female,,Yes,Yes,College,3.0,Self-employed,60–100k,6142-VSJQO
male,0.0,No,No,College,1.0,Self-employed,60–100k,3458-IDMFK
female,0.0,No,No,College,1.0,Self-employed,60–100k,6933-FHBZC
male,0.0,No,Yes,College,2.0,Self-employed,60–100k,0221-NAUXK
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,9770-KXGQU
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,6437-UKHMV
male,0.0,No,No,Bachelor,1.0,Retired,>150k,6538-POCHL
female,1.0,Yes,No,College,3.0,Retired,100–150k,6726-NNFWD
female,0.0,No,No,Bachelor,3.0,Self-employed,>150k,3002-WQZWT
male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,4277-UDIEF
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1208-NBVFH
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4912-PIGUY
male,0.0,No,Yes,College,2.0,Self-employed,60–100k,1114-CENIM
female,1.0,No,No,College,1.0,Retired,100–150k,6060-DRTNL
female,0.0,Yes,Yes,College,3.0,Retired,100–150k,2725-TTRIQ
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,3374-TTZTK
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,8990-ZXLSU
female,0.0,No,No,College,1.0,Self-employed,60–100k,2275-RBYQS
male,1.0,No,No,College,2.0,Retired,100–150k,8473-VUVJN
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,6289-CPNLD
female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,5536-SLHPM
male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,4419-UJMUS
male,0.0,No,No,College,1.0,Self-employed,60–100k,7794-JASDG
male,0.0,No,No,College,,Self-employed,100–150k,7609-YBPXG
male,0.0,No,Yes,College,1.0,Self-employed,60–100k,5519-TEEUH
male,1.0,Yes,No,College,3.0,Retired,100–150k,7856-GANIL
female,0.0,No,Yes,College,1.0,Employed,60–100k,0804-XBFBV
male,0.0,No,No,College,1.0,Self-employed,60–100k,2676-OXPPQ
male,0.0,No,No,College,2.0,Self-employed,100–150k,3703-TTEPD
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,2799-TSLAG
female,1.0,Yes,No,College,3.0,Retired,100–150k,0196-VULGZ
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,8837-VVWLQ
male,0.0,No,No,Bachelor,3.0,Self-employed,>150k,2696-NARTR
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,nan
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,7614-QVWQL
female,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,1976-CFOCS
male,1.0,No,No,College,2.0,Retired,100–150k,4631-OACRM
male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,7139-JZFVG
male,0.0,No,No,College,1.0,Self-employed,60–100k,4987-GQWPO
male,1.0,Yes,No,College,2.0,Retired,100–150k,3755-JBMNH
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1757-TCATG
,1.0,Yes,No,College,2.0,Retired,100–150k,6345-ULYRW
female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,4776-XSKYQ
male,0.0,No,No,College,1.0,Employed,60–100k,8048-DSDFQ
female,0.0,No,No,College,1.0,Self-employed,100–150k,5753-QQWPW
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,6010-DDPPW
female,0.0,No,Yes,College,3.0,Employed,60–100k,1809-DMJHQ
male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,6693-FRIRW
male,0.0,Yes,,College,3.0,Retired,100–150k,6586-MYGKD
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,3173-NVMPX
female,1.0,No,No,College,1.0,Retired,100–150k,0248-PGHBZ
female,0.0,No,No,College,1.0,Self-employed,60–100k,0623-GDISB
female,0.0,Yes,Yes,College,2.0,Employed,60–100k,2892-GESUL
male,0.0,No,No,College,2.0,Self-employed,60–100k,6923-EFPNL
male,1.0,Yes,Yes,College,2.0,Retired,100–150k,7472-EQOAV
male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,9574-RKJIF
male,0.0,Yes,No,College,3.0,Self-employed,60–100k,2043-WVTQJ
female,0.0,No,No,Bachelor,2.0,Retired,>150k,8034-RYTVV
male,0.0,No,No,College,2.0,Self-employed,100–150k,3863-QSTYI
female,0.0,No,No,Bachelor,—,Self-employed,>150k,2619-WFQWU
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,5044-LRQAQ
male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,1716-LSAMB
female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,60–100k,1333-PBMXB
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,6546-OPBBH
female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,5985-BEHZK
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,9127-QRZMH
male,0.0,No,No,College,1.0,Employed,60–100k,5919-VCZYM
female,0.0,No,No,Bachelor,1.0,Retired,>150k,9644-KVCNC
male,0.0,Yes,Yes,College,3.0,Employed,60–100k,2137-DQMEV
female,0.0,No,No,College,1.0,Self-employed,60–100k,8174-LNWMW
female,1.0,No,No,College,2.0,Retired,100–150k,9279-CJEOJ
male,0.0,No,,Bachelor,1.0,Self-employed,>150k,7964-VEXDG
female,0.0,Yes,,College,3.0,Retired,100–150k,2404-JIBFC
male,0.0,,No,College,2.0,Self-employed,60–100k,0778-NELLA
male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,8029-XYPWT
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,4614-NUVZD
male,,Yes,Yes,College,7.0,Employed,60–100k,4632-PAOYU
female,0.0,Yes,Yes,College,3.0,Employed,60–100k,3803-KMQFW
female,0.0,No,No,Bachelor,1.0,Retired,>150k,6804-GDMOI
female,0.0,Yes,No,College,2.0,Self-employed,100–150k,2990-OGYTD
female,1.0,No,No,College,2.0,Retired,100–150k,6646-JPPHA
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,9572-MTILT
male,1.0,Yes,No,College,2.0,Retired,100–150k,7658-UYUQS
male,0.0,No,No,College,1.0,Employed,60–100k,7880-XSOJX
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,9611-CTWIH
male,0.0,Yes,No,College,2.0,Self-employed,60–100k,4589-IUAJB
female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,0329-GTIAJ
male,1.0,No,No,HighSchool,1.0,Retired,60–100k,8746-BFOAJ
male,0.0,No,No,College,1.0,Self-employed,60–100k,8457-XIGKN
male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,6072-NUQCB
male,0.0,No,No,College,1.0,Self-employed,60–100k,6629-CZTTH
female,0.0,No,No,College,1.0,Self-employed,60–100k,8838-GPHZP
female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,8750-QWZAJ
male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,5364-EVNIB
female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,6918-UMQCG
female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,0675-NCDYU
female,0.0,No,No,College,1.0,Self-employed,60–100k,6339-DKLMK
male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,1346-PJWTK
male,0.0,No,No,College,1.0,Employed,60–100k,5088-QZLRL
female,1.0,Yes,No,College,2.0,Retired,100–150k,8023-QHAIO
female,0.0,No,No,College,1.0,Employed,60–100k,4397-FRLTA
male,0.0,No,No,College,1.0,Self-employed,60–100k,3057-VJJQE
female,0.0,Yes,No,College,2.0,Self-employed,60–100k,5087-SUURX
male,0.0,Yes,No,College,2.0,Self-employed,100–150k,2302-OUZXB
female,1.0,No,No,Bachelor,1.0,Retired,>150k,8133-ANHHJ
female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,2270-CHBFN
female,1.0,Yes,No,College,3.0,Retired,100–150k,0013-EXCHZ
female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,5982-FPVQN
male,0.0,Yes,No,College,4.0,Self-employed,100–150k,9107-UKCKY
male,0.0,Yes,No,College,2.0,Retired,100–150k,4654-ULTTN
female,1.0,No,No,College,1.0,Retired,100–150k,5550-VFRLC
female,0.0,No,No,College,1.0,Employed,60–100k,5546-BYZSM
male,0.0,,Yes,College,5.0,Self-employed,100–150k,1492-KGETH
female,0.0,No,No,College,1.0,Self-employed,60–100k,4929-BSTRX
male,0.0,No,No,College,1.0,Employed,60–100k,4163-HFTUK
female,0.0,Yes,Yes,,3.0,Employed,60–100k,8215-NGSPE
female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,2225-ZRGSG
male,0.0,No,No,College,1.0,Self-employed,60–100k,8859-YSTWS
male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,nan
female,0.0,No,No,College,1.0,Self-employed,60–100k,7601-DHFWZ
female,1.0,Yes,No,College,2.0,Retired,100–150k,2657-ALMWY
male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,6330-JKLPC
male,0.0,No,No,College,1.0,Self-employed,60–100k,4667-OHGKG
female,0.0,No,No,College,1.0,Employed,60–100k,1998-VHJHK
female,1.0,No,No,College,1.0,Retired,100–150k,1707-HABPF
